compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q7340703	C1CC(C1)N(C2CCC2)C3CC4=C(C=CC(=C4OC3)F)C(=O)N	C1CC(C1)N([C@@H]2CC3=C(C=CC(=C3OC2)F)C(=O)N)C4CCC4
http://www.wikidata.org/entity/Q7370547	CC(C(=O)NCC(=O)N)NC(=O)CNC(=O)C1CC(CN1C(=O)C2CCCN2C(=O)C(CC3=CC=C(C=C3)O)NC(=O)C)O	C[C@H](C(=O)NCC(=O)N)NC(=O)CNC(=O)[C@H]1C[C@@H](CN1C(=O)[C@H]2CCCN2C(=O)[C@@H](CC3=CC=C(C=C3)O)NC(=O)C)O
http://www.wikidata.org/entity/Q7376181	CN(C)CC1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=CC=CC=C65)C(=O)NC4=O	CN(C)C[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=CC=CC=C65)C(=O)NC4=O
http://www.wikidata.org/entity/Q7387060	CCOP(=O)(O)OCC.CCSC(=N)N	[H]/N=C(/N)\SCC.CCOP(=O)(O)OCC
http://www.wikidata.org/entity/Q7389135	CC1(COC(CN1)CC(=O)O)C	CC1(CO[C@H](CN1)CC(=O)O)C
http://www.wikidata.org/entity/Q7392759	CC1=CC=C(C=C1)CN2C(=CC(=N2)C(=O)NC3C(C4CCC3(C4)C)(C)C)C5=CC(=C(C=C5)Cl)C	CC1=CC=C(C=C1)CN2C(=CC(=N2)C(=O)N[C@H]3[C@]4(CC[C@H](C4)C3(C)C)C)C5=CC(=C(C=C5)Cl)C
http://www.wikidata.org/entity/Q7392861	C1CN(CC1O)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=CC6=CC=CC=C6C=C5	C1CN(C[C@@H]1O)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=CC6=CC=CC=C6C=C5
http://www.wikidata.org/entity/Q7433895	CC(=O)OC1CC2(C(CCC3(C2(CCC3C4=COC(=O)C=C4)O)C)C5(C1=CC(CC5)OC6C(C(C(C(O6)CO)O)O)O)C)O	CC(=O)O[C@@H]1C[C@@]2([C@H](CC[C@]3([C@@]2(CC[C@@H]3C4=COC(=O)C=C4)O)C)[C@@]5(C1=C[C@H](CC5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)O
http://www.wikidata.org/entity/Q7449140	CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C	CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C
http://www.wikidata.org/entity/Q7454518	CCOC(=O)OCC1C(C(C(C(O1)OC2=CC=CC=C2CC3=CC=C(C=C3)OC)O)O)O	CCOC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC=CC=C2CC3=CC=C(C=C3)OC)O)O)O
http://www.wikidata.org/entity/Q7507267	CCOC(=O)COC1CCN(CC1)C(=O)C(C)NC(=O)C2=CC=C(C=C2)C(=NO)N	CCOC(=O)COC1CCN(CC1)C(=O)[C@H](C)NC(=O)C2=CC=C(C=C2)/C(=N/O)/N
http://www.wikidata.org/entity/Q7517689	CC1=C(C=CC2=C1N=C(C=C2OC3CC4C(C3)C(=O)N(CCCCC=CC5CC5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC	CC1=C(C=CC2=C1N=C(C=C2O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(CCCC/C=C\[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC
http://www.wikidata.org/entity/Q7524904	CN1CCC23CC(=O)C(=CC2C1CC4=C3C(=C(C=C4)OC)O)OC	CN1CC[C@@]23CC(=O)C(=C[C@@H]2[C@@H]1CC4=C3C(=C(C=C4)OC)O)OC
http://www.wikidata.org/entity/Q7553332	C(#N)C(=C(C#N)[S-])[S-].[Na+].[Na+]	C(#N)/C(=C(/C#N)\[S-])/[S-].[Na+].[Na+]
http://www.wikidata.org/entity/Q7553364	CCCCCCC(CC=CCCCCCCCC(=O)[O-])O.[Na+]	CCCCCC[C@H](C/C=C\CCCCCCCC(=O)[O-])O.[Na+]
http://www.wikidata.org/entity/Q7577248	CC=CC=CCCC=CC(=O)NCC(C)C	C/C=C/C=C\CC/C=C/C(=O)NCC(C)C
http://www.wikidata.org/entity/Q150694	CCCCCCCCC	
http://www.wikidata.org/entity/Q150717	CCCCCCCCCC	
http://www.wikidata.org/entity/Q150808	CCCCCCCCCCCCCC	
http://www.wikidata.org/entity/Q150977	CCCCCCCCCCCCCCCCCCCCCCC	
http://www.wikidata.org/entity/Q150988	CCCCCCCCCCCCCCCCCCCCCCCC	
http://www.wikidata.org/entity/Q161564	CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C	
http://www.wikidata.org/entity/Q161640	CCCI	
http://www.wikidata.org/entity/Q161646	CN1C(=O)C2=C(N=CN2)N=C1N	
http://www.wikidata.org/entity/Q161684	CCCCCCCCCCCCCO	
http://www.wikidata.org/entity/Q165003	C=CCNC1=CC=CC=C1	
http://www.wikidata.org/entity/Q165930	C1=CC(=CC=C1CCN)O	
http://www.wikidata.org/entity/Q168065	CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C	
http://www.wikidata.org/entity/Q169313	C1=NC2=C(N1)C(=O)N=C(N2)N	
http://www.wikidata.org/entity/Q171877	OO	
http://www.wikidata.org/entity/Q172422	F[Hg].F[Hg]	
http://www.wikidata.org/entity/Q174786	CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2	
http://www.wikidata.org/entity/Q174937	COC1=CC=C(C=C1)C=O	
http://www.wikidata.org/entity/Q175718	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C	
http://www.wikidata.org/entity/Q180341	CSCCC(C(=O)O)N	
http://www.wikidata.org/entity/Q180508	C1CCCSCC1	
http://www.wikidata.org/entity/Q181545	CC(=O)C1=C(C(=CC=C1)OC)O	
http://www.wikidata.org/entity/Q182849	[OH-].[OH-].[Ca+2]	
http://www.wikidata.org/entity/Q183300	CCCCC(C)C	
http://www.wikidata.org/entity/Q186257	CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl	
http://www.wikidata.org/entity/Q186969	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	
http://www.wikidata.org/entity/Q187487	CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C	
http://www.wikidata.org/entity/Q191381	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	
http://www.wikidata.org/entity/Q191521	CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C	
http://www.wikidata.org/entity/Q193572	C1=CC=C(C(=C1)C(=O)O)O	
http://www.wikidata.org/entity/Q195823	CCCCS	
http://www.wikidata.org/entity/Q198728	CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5	
http://www.wikidata.org/entity/Q202998	CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O	
http://www.wikidata.org/entity/Q203174	C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O	
http://www.wikidata.org/entity/Q204717	[O-]S(=O)S(=O)[O-].[Zn+2]	
http://www.wikidata.org/entity/Q204981	[O-]S(=O)(=O)[O-].[Sn+2]	
http://www.wikidata.org/entity/Q204594	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.[Zn+2]	
http://www.wikidata.org/entity/Q204714	Cl[Zn]Cl	
http://www.wikidata.org/entity/Q204964	Cl[Sn]Cl	
http://www.wikidata.org/entity/Q207843	[N]=O	
http://www.wikidata.org/entity/Q209124	CC(C)(I)I	
http://www.wikidata.org/entity/Q209155	C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O	
http://www.wikidata.org/entity/Q209162	C1=CC(=O)C(=C(C1=O)Br)Br	
http://www.wikidata.org/entity/Q209157	CC(C(C)O)O	
http://www.wikidata.org/entity/Q209198	C(CBr)C(C(=O)O)Br	
http://www.wikidata.org/entity/Q209192	C1C2(COCO1)COCOC2	
http://www.wikidata.org/entity/Q209267	CC1=CC=C(O1)C	
http://www.wikidata.org/entity/Q209281	CC(C)(C)C1=CC=CC=C(S1)C(C)(C)C	
http://www.wikidata.org/entity/Q209284	CC1=NC(=CC=C1)C	
http://www.wikidata.org/entity/Q209355	C(CCl)P(=O)(O)O	
http://www.wikidata.org/entity/Q209347	CCC(C)Cl	
http://www.wikidata.org/entity/Q209370	C1CC=CC(=O)C1	
http://www.wikidata.org/entity/Q209389	C(CF)O	
http://www.wikidata.org/entity/Q209381	CCOCCO	
http://www.wikidata.org/entity/Q209407	CCCCCCCC(=O)C1=CC(=C(C=C1)O)C(=O)O	
http://www.wikidata.org/entity/Q209415	CC(C)I	
http://www.wikidata.org/entity/Q209433	CCC(C)C(=O)O	
http://www.wikidata.org/entity/Q209450	C1=CC=C2C=C(C=CC2=C1)N	
http://www.wikidata.org/entity/Q209444	CC1CCCO1	
http://www.wikidata.org/entity/Q209452	C1=CC(=C(C(=C1)O)[N+](=O)[O-])O	
http://www.wikidata.org/entity/Q209453	CC(C)[N+](=O)[O-]	
http://www.wikidata.org/entity/Q209460	CCCC(=O)C	
http://www.wikidata.org/entity/Q211737	[O-]S(=O)(=O)[O-].[Na+].[Na+]	
http://www.wikidata.org/entity/Q211433	C1CCCCC1	
http://www.wikidata.org/entity/Q211972	[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2]	
http://www.wikidata.org/entity/Q27115606	C1=CC=C(C=C1)C=CCO	C1=CC=C(C=C1)/C=C\CO
http://www.wikidata.org/entity/Q27102193	C(CC(=O)N)C(C(=O)O)N	C(CC(=O)N)[C@H](C(=O)O)N
http://www.wikidata.org/entity/Q27094645	CCC(C)C(=O)O	CC[C@@H](C)C(=O)O
http://www.wikidata.org/entity/Q27120818	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)O
http://www.wikidata.org/entity/Q22124685	CSCCC(C(=O)O)N	CSCC[C@H](N)C(O)=O
http://www.wikidata.org/entity/Q27277358	Cl[Zn]Cl	Cl[65Zn]Cl
http://www.wikidata.org/entity/Q27279245	CCC(C)Cl	CC[C@@H](C)Cl
http://www.wikidata.org/entity/Q27109992	OP	
http://www.wikidata.org/entity/Q27103623	C(CC(=O)N)C(C(=O)O)N	
http://www.wikidata.org/entity/Q27102249	C1=CC=C(C=C1)C=CCO	
http://www.wikidata.org/entity/Q27163389	CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O	
http://www.wikidata.org/entity/Q27216081	CC1CCCC(=O)CCCC=CC2=CC(=CC(=C2C(=O)O1)O)O	
http://www.wikidata.org/entity/Q27277122	CSCCC(C(=O)O)N	[11CH3]SCC[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q27274755	CC1CCCO1	C[C@H]1CCCO1
http://www.wikidata.org/entity/Q27102555	C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O	C([C@H](C(=O)O)OP(=O)(O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27285746	CC1CCCO1	C[C@@H]1CCCO1
http://www.wikidata.org/entity/Q27093418	CC(C(C)O)O	C[C@H]([C@H](C)O)O
http://www.wikidata.org/entity/Q27102089	CC(C(C)O)O	C[C@@H]([C@H](C)O)O
http://www.wikidata.org/entity/Q27131493	C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O	C1CC(=O)NC(=O)[C@H]1N2C(=O)C3=CC=CC=C3C2=O
http://www.wikidata.org/entity/Q420051	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O
http://www.wikidata.org/entity/Q27268124	CCC(C)Cl	CC[C@H](C)Cl
http://www.wikidata.org/entity/Q27102161	CC(C(C)O)O	C[C@H]([C@@H](C)O)O
http://www.wikidata.org/entity/Q27131492	C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O	C1CC(=O)NC(=O)[C@@H]1N2C(=O)C3=CC=CC=C3C2=O
http://www.wikidata.org/entity/Q27216070	CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O	C[C@H]1CCCC=CC2C[C@@H](C[C@H]2[C@@H](C=CC(=O)O1)O)O
http://www.wikidata.org/entity/Q27093862	CSCCC(C(=O)O)N	CSCC[C@H](C(=O)O)N
http://www.wikidata.org/entity/Q27117932	CCC(C)C(=O)O	CC[C@H](C)C(=O)O
http://www.wikidata.org/entity/Q27162723	C1C(C(OC1O)CO)O	C1[C@@H]([C@H](OC1O)CO)O
http://www.wikidata.org/entity/Q27253981	[O-]S(=O)(=O)[O-].[Na+].[Na+]	[O-][35S](=O)(=O)[O-].[Na+].[Na+]
http://www.wikidata.org/entity/Q27098590	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q27104226	C(C(=CC(=O)O)C(=O)O)C(=O)O	C(/C(=C/C(=O)O)/C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q27117248	C(C1C(C(C(C(O1)O)O)O)O)O	C([C@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O
http://www.wikidata.org/entity/Q27102217	C(C(C(C(C(C=O)O)O)O)O)O	C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O
http://www.wikidata.org/entity/Q27117218	C(C(C(C(=O)O)O)O)O	C([C@H]([C@H](C(=O)O)O)O)O
http://www.wikidata.org/entity/Q27106310	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O
http://www.wikidata.org/entity/Q27095161	C(C(=CC(=O)[O-])C(=O)[O-])C(=O)[O-]	C(/C(=C/C(=O)[O-])/C(=O)[O-])C(=O)[O-]
http://www.wikidata.org/entity/Q27096269	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O
http://www.wikidata.org/entity/Q27101838	C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27102038	C(C(C(=O)O)O)S(=O)(=O)O	C([C@H](C(=O)O)O)S(=O)(=O)O
http://www.wikidata.org/entity/Q27102156	C(C=CC(=O)[O-])C(=O)C(=O)[O-]	C(/C=C\C(=O)[O-])C(=O)C(=O)[O-]
http://www.wikidata.org/entity/Q27102237	C(C1C(C(C(O1)N2C3=C(C(=O)NC(=O)N3)NC2=O)O)O)OP(=O)(O)O	C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=O)N3)NC2=O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27102420	C(=C(C(=O)[O-])[O-])C(=O)O	C(=C(/C(=O)[O-])\[O-])\C(=O)O
http://www.wikidata.org/entity/Q27102469	C(=CC(=O)[O-])C(=CC(=O)[O-])Cl	C(=C\C(=O)[O-])\C(=C/C(=O)[O-])\Cl
http://www.wikidata.org/entity/Q27102475	C(=C[N+](=O)[O-])C(=O)O	C(=C/[N+](=O)[O-])\C(=O)O
http://www.wikidata.org/entity/Q27102516	C(C(=C(C(=O)O)O)[H])(=C(CC(C(=O)O)(N)[H])C=O)[H]	C(\C(=C(/C(=O)O)\O)\[H])(=C(/C[C@@](C(=O)O)(N)[H])\C=O)/[H]
http://www.wikidata.org/entity/Q27102620	C(=C(C(=O)O)[O-])(C(=O)O)[O-]	C(=C(/C(=O)O)\[O-])(\C(=O)O)/[O-]
http://www.wikidata.org/entity/Q27102751	C(C1C(C(C(O1)OP(=O)(O)O)O)O)OP(=O)(O)O	C([C@@H]1[C@H]([C@H](C(O1)OP(=O)(O)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27103174	C(C1C(C(C(C(O1)(CO)O)O)O)O)O	C([C@@H]1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27103581	C(C(=CC(=O)O)C=CC(=O)O)C(=O)O	C(/C(=C\C(=O)O)/C=C/C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q27103640	C(C(C(C(=O)C(=O)[O-])O)O)O	C([C@H]([C@@H](C(=O)C(=O)[O-])O)O)O
http://www.wikidata.org/entity/Q27120862	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O
http://www.wikidata.org/entity/Q27120863	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O
http://www.wikidata.org/entity/Q27104228	C(C=CC(=O)O)C(=O)C(=O)O	C(/C=C\C(=O)O)C(=O)C(=O)O
http://www.wikidata.org/entity/Q27104359	C(C=CC(=O)[O-])C(=O)[O-]	C(/C=C/C(=O)[O-])C(=O)[O-]
http://www.wikidata.org/entity/Q27104554	C(C1C(C(C(O1)O)O)O)O	C([C@@H]1[C@H]([C@H]([C@H](O1)O)O)O)O
http://www.wikidata.org/entity/Q27104704	C(C(C(C(=O)O)N)O)Cl	C([C@H]([C@@H](C(=O)O)N)O)Cl
http://www.wikidata.org/entity/Q27104772	C(C1C(C(C(O1)N2C3=C(C(=O)NC2=O)NC(=O)N3)O)O)O	C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC2=O)NC(=O)N3)O)O)O
http://www.wikidata.org/entity/Q27104914	C(C=CC(=O)C(=O)[O-])C(=O)[O-]	C(/C=C\C(=O)C(=O)[O-])C(=O)[O-]
http://www.wikidata.org/entity/Q27106312	C(C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O	C([C@H]([C@@H]1[C@H]([C@@H]([C@@H](C(O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27109091	C(C=CCl)Cl	C(/C=C\Cl)Cl
http://www.wikidata.org/entity/Q27109180	C(=CC(=C(C(=O)O)N)C(=O)O)C=O	C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
http://www.wikidata.org/entity/Q27109368	C(C(C(C(C(C(=O)O)N)O)O)O)O	C([C@H]([C@H]([C@@H]([C@@H](C(=O)O)N)O)O)O)O
http://www.wikidata.org/entity/Q27114016	C(C(C(C(=O)[O-])O)C(=O)[O-])C(=O)[O-]	C([C@H]([C@H](C(=O)[O-])O)C(=O)[O-])C(=O)[O-]
http://www.wikidata.org/entity/Q27114946	C(C(C(=O)[O-])N)[S-]	C([C@H](C(=O)[O-])N)[S-]
http://www.wikidata.org/entity/Q27115100	C(C(C(=O)[O-])N)[Se-]	C([C@H](C(=O)[O-])N)[Se-]
http://www.wikidata.org/entity/Q27117051	C(=CC(=O)[O-])C(=O)O	C(=C/C(=O)[O-])\C(=O)O
http://www.wikidata.org/entity/Q27117846	C(=CC(=O)O)C(=CC(=O)O)Cl	C(=C/C(=O)O)\C(=C\C(=O)O)\Cl
http://www.wikidata.org/entity/Q27117847	C(=CC(=O)O)C=C(C(=O)O)Cl	C(=C/C(=O)O)\C=C(\C(=O)O)/Cl
http://www.wikidata.org/entity/Q27120676	C(C(C(C(=O)C=O)O)O)O	C([C@H]([C@H](C(=O)C=O)O)O)O
http://www.wikidata.org/entity/Q27120808	C(C(CN=C(N)N)O)C(C(=O)O)N	C([C@H](CN=C(N)N)O)[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q27120866	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C=O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@@H](C=O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27120883	C(C(=CC=C(C(=O)O)[O-])C(=O)[O-])C(=O)[O-]	C(/C(=C\C=C(\C(=O)O)/[O-])/C(=O)[O-])C(=O)[O-]
http://www.wikidata.org/entity/Q27121401	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	C([C@@H]1[C@H]([C@H]([C@@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27122178	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)N)O)CO)N)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)N)O)CO)N)O)O)O
http://www.wikidata.org/entity/Q27122180	C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C=O)N)O)N)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)N)O)N)O)O)O
http://www.wikidata.org/entity/Q27123582	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	C([C@@H]1[C@H]([C@H](C(O1)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27124056	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27124289	C(C1C(C(=O)C(=O)C(O1)O)O)O	C([C@@H]1[C@H](C(=O)C(=O)C(O1)O)O)O
http://www.wikidata.org/entity/Q27125015	C(C(C(C(=O)COP(=O)([O-])[O-])O)O)OP(=O)([O-])[O-]	C([C@H]([C@H](C(=O)COP(=O)([O-])[O-])O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27125019	C(C1C(C(C(C(O1)OC(CO)COP(=O)([O-])[O-])O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H](CO)COP(=O)([O-])[O-])O)O)O)O
http://www.wikidata.org/entity/Q27125186	C(C(C(C(C(C=O)NS(=O)(=O)[O-])O)O)O)OS(=O)(=O)[O-]	C([C@H]([C@H]([C@@H]([C@H](C=O)NS(=O)(=O)[O-])O)O)O)OS(=O)(=O)[O-]
http://www.wikidata.org/entity/Q27125210	C(=CC(=O)[O-])C(=CC(=O)O)[O-]	C(=C\C(=O)[O-])\C(=C/C(=O)O)\[O-]
http://www.wikidata.org/entity/Q27125651	C(C(C(C(C(C=O)O)O)O)O)OP(=O)([O-])[O-]	C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27125708	C(C(C(C(C(C(=O)COP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]	C([C@H]([C@H]([C@H]([C@@H](C(=O)COP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27125715	C(=C(C(=C(C(=O)O)[O-])C(=O)[O-])[H])(C=O)[H]	C(=C(\C(=C(/C(=O)O)\[O-])\C(=O)[O-])/[H])(/C=O)\[H]
http://www.wikidata.org/entity/Q27125753	C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)OP(=O)([O-])[O-]	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27126028	C(C(C(C(C(C(=O)[O-])O)O)O)O)OP(=O)([O-])[O-]	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27126530	C(C(C(C(C(C(C(=O)O)O)O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@H](C(C(=O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27126894	C(C(C=O)O)OP(=O)([O-])[O-]	C([C@H](C=O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27126987	C(C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]	C([C@H]([C@@H]1[C@H]([C@@H]([C@@H](C(O1)OP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27127113	C(C(C1C(C(C(C(O1)O)O)O)O)O)OP(=O)(O)O	C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27127634	C(C1C(C(C(C(O1)O)O)O)O)OC2C(C(C(C(O2)C(CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)[C@@H](CO)O)O)O)O
http://www.wikidata.org/entity/Q27130819	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27131008	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@H]2O)O[C@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@H]4[C@H]([C@@H]([C@H](O[C@@H]4O[C@H]5[C@H]([C@@H]([C@H](OC5O)CO)O)O)CO)O)O)CO)O)O)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27131063	C(C(C(C(C(COP(=O)([O-])[O-])O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)O)O
http://www.wikidata.org/entity/Q27131105	C(=C(C=C(C(=O)O)O)C(=O)O)C(=O)O	C(=C(\C=C(\C(=O)O)/O)/C(=O)O)\C(=O)O
http://www.wikidata.org/entity/Q27131213	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)O)O)O)O)O)O)O)O
